"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSMUSG00000095893"	0	NA	NA	NA	NA	NA
"ENSMUSG00000095895"	0	NA	NA	NA	NA	NA
"ENSMUSG00000095896"	0	NA	NA	NA	NA	NA
"ENSMUSG00000095897"	0	NA	NA	NA	NA	NA
"ENSMUSG00000095899"	0	NA	NA	NA	NA	NA
"ENSMUSG00000095900"	0	NA	NA	NA	NA	NA
"ENSMUSG00000095901"	0	NA	NA	NA	NA	NA
"ENSMUSG00000095903"	0	NA	NA	NA	NA	NA
"ENSMUSG00000095905"	0	NA	NA	NA	NA	NA
"ENSMUSG00000095906"	0	NA	NA	NA	NA	NA
"ENSMUSG00000095907"	0	NA	NA	NA	NA	NA
"ENSMUSG00000095909"	0	NA	NA	NA	NA	NA
"ENSMUSG00000095910"	0	NA	NA	NA	NA	NA
"ENSMUSG00000095912"	0	NA	NA	NA	NA	NA
"ENSMUSG00000095914"	0	NA	NA	NA	NA	NA
"ENSMUSG00000095920"	0	NA	NA	NA	NA	NA
"ENSMUSG00000095923"	0	NA	NA	NA	NA	NA
"ENSMUSG00000095925"	0	NA	NA	NA	NA	NA
"ENSMUSG00000095927"	0	NA	NA	NA	NA	NA
"ENSMUSG00000095929"	0	NA	NA	NA	NA	NA
"ENSMUSG00000095931"	0	NA	NA	NA	NA	NA
"ENSMUSG00000095934"	0	NA	NA	NA	NA	NA
"ENSMUSG00000095941"	0	NA	NA	NA	NA	NA
"ENSMUSG00000095948"	0	NA	NA	NA	NA	NA
"ENSMUSG00000095950"	0	NA	NA	NA	NA	NA
"ENSMUSG00000095958"	0	NA	NA	NA	NA	NA
"ENSMUSG00000095960"	0	NA	NA	NA	NA	NA
"ENSMUSG00000095962"	0	NA	NA	NA	NA	NA
"ENSMUSG00000095963"	0	NA	NA	NA	NA	NA
"ENSMUSG00000095964"	0	NA	NA	NA	NA	NA
"ENSMUSG00000095970"	0	NA	NA	NA	NA	NA
"ENSMUSG00000095973"	0	NA	NA	NA	NA	NA
"ENSMUSG00000095974"	0	NA	NA	NA	NA	NA
"ENSMUSG00000095975"	0	NA	NA	NA	NA	NA
"ENSMUSG00000095976"	0	NA	NA	NA	NA	NA
"ENSMUSG00000095978"	0	NA	NA	NA	NA	NA
"ENSMUSG00000095979"	0	NA	NA	NA	NA	NA
"ENSMUSG00000095981"	0	NA	NA	NA	NA	NA
"ENSMUSG00000095984"	0	NA	NA	NA	NA	NA
"ENSMUSG00000095987"	0	NA	NA	NA	NA	NA
"ENSMUSG00000095988"	0	NA	NA	NA	NA	NA
"ENSMUSG00000095992"	0	NA	NA	NA	NA	NA
"ENSMUSG00000095994"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096000"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096003"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096009"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096011"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096014"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096016"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096020"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096023"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096024"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096029"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096033"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096038"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096042"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096044"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096045"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096049"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096051"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096055"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096065"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096068"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096069"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096071"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096072"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096073"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096074"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096078"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096081"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096083"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096084"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096086"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096088"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096096"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096097"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096100"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096102"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096105"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096106"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096108"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096119"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096120"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096122"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096127"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096129"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096131"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096135"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096137"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096138"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096140"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096149"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096150"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096152"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096157"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096158"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096160"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096164"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096168"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096173"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096176"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096178"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096179"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096180"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096183"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096192"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096194"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096197"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096201"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096213"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096216"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096217"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096223"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096225"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096228"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096229"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096235"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096236"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096237"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096244"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096250"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096254"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096256"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096257"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096259"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096268"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096270"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096271"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096273"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096275"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096277"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096278"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096286"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096292"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096294"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096295"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096301"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096304"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096308"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096311"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096316"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096326"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096329"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096330"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096332"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096333"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096336"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096340"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096344"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096345"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096347"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096348"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096354"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096355"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096361"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096362"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096363"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096366"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096372"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096374"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096376"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096380"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096386"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096393"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096396"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096397"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096399"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096400"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096403"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096407"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096410"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096413"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096417"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096420"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096421"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096422"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096424"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096426"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096427"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096429"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096437"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096438"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096439"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096440"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096442"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096445"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096448"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096449"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096450"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096452"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096453"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096457"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096459"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096461"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096464"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096465"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096467"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096468"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096470"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096474"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096476"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096478"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096481"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096483"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096485"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096486"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096488"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096490"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096498"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096499"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096505"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096506"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096507"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096508"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096513"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096515"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096517"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096518"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096520"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096521"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096524"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096525"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096527"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096530"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096531"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096534"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096537"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096538"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096539"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096541"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096551"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096554"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096555"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096557"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096568"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096574"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096577"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096578"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096579"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096580"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096582"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096584"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096589"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096591"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096593"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096594"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096596"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096597"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096600"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096601"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096614"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096615"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096618"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096619"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096620"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096621"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096626"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096632"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096638"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096641"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096644"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096645"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096646"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096647"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096649"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096650"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096652"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096653"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096654"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096656"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096658"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096661"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096663"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096664"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096666"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096668"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096670"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096672"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096674"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096678"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096679"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096680"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096681"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096682"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096685"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096686"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096688"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096690"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096691"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096695"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096697"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096701"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096705"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096706"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096708"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096709"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096712"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096715"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096716"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096717"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096719"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096730"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096732"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096733"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096734"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096735"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096737"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096741"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096742"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096744"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096745"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096746"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096747"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096749"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096750"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096753"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096755"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096756"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096760"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096761"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096763"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096767"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096769"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096775"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096776"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096788"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096792"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096798"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096800"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096802"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096805"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096806"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096813"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096818"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096819"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096820"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096824"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096825"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096826"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096827"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096828"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096831"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096833"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096834"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096839"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096840"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096842"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096844"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096846"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096854"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096857"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096858"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096859"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096861"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096862"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096864"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096867"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096869"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096871"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096872"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096873"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096874"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096875"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096878"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096881"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096884"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096885"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096890"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096891"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096898"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096899"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096900"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096901"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096902"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096903"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096904"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096905"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096907"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096908"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096915"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096920"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096927"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096928"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096930"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096939"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096949"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096951"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096955"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096973"	0	NA	NA	NA	NA	NA
"ENSMUSG00000096998"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097012"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097024"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097041"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097050"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097053"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097054"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097084"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097086"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097116"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097144"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097153"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097175"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097186"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097190"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097199"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097200"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097202"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097244"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097245"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097260"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097264"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097270"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097291"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097295"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097304"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097349"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097351"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097359"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097366"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097371"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097382"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097395"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097436"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097470"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097473"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097478"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097480"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097490"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097529"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097549"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097552"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097565"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097586"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097594"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097600"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097606"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097608"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097611"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097628"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097630"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097642"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097646"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097653"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097669"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097670"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097679"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097687"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097693"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097696"	0	NA	NA	NA	NA	NA
"ENSMUSG00000097704"	0	NA	NA	NA	NA	NA
